folder,file,code,kind,indicator,unit,region,period,year,period_type,value
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2004,2004,暦年,305753.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2005,2005,暦年,310655.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2006,2006,暦年,314083.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2007,2007,暦年,317510.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2008,2008,暦年,320948.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2009,2009,暦年,324375.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2010,2010,暦年,327803.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2011,2011,暦年,332195.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2012,2012,暦年,336598.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2013,2013,暦年,340990.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2014,2014,暦年,345381.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2015,2015,暦年,349773.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2016,2016,暦年,352205.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2017,2017,暦年,354630.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2018,2018,暦年,357054.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2019,2019,暦年,359479.0
世帯　北塩原,A6_高齢者を含む世帯数_時系列 (2).xlsx,A6,時系列,高齢者を含む世帯数,（世帯）,福島県,2020,2020,暦年,361911.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2000,2000,暦年,6.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2001,2001,暦年,6.7
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2002,2002,暦年,6.7
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2003,2003,暦年,6.8
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2004,2004,暦年,6.9
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2005,2005,暦年,7.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2006,2006,暦年,7.1
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2007,2007,暦年,7.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2008,2008,暦年,7.1
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2009,2009,暦年,7.1
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2010,2010,暦年,7.1
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2011,2011,暦年,7.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2012,2012,暦年,8.1
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2013,2013,暦年,8.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2014,2014,暦年,9.1
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2015,2015,暦年,9.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2016,2016,暦年,9.9
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2017,2017,暦年,10.3
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2018,2018,暦年,10.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2019,2019,暦年,11.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,北塩原村,2020,2020,暦年,11.3
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2000,2000,暦年,72.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2001,2001,暦年,73.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2002,2002,暦年,74.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2003,2003,暦年,75.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2004,2004,暦年,76.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2005,2005,暦年,77.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2006,2006,暦年,77.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2007,2007,暦年,76.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2008,2008,暦年,76.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2009,2009,暦年,75.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2010,2010,暦年,75.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2011,2011,暦年,79.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2012,2012,暦年,83.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2013,2013,暦年,88.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2014,2014,暦年,92.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2015,2015,暦年,96.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2016,2016,暦年,99.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2017,2017,暦年,103.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2018,2018,暦年,106.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2019,2019,暦年,110.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯数,（世帯）,北塩原村,2020,2020,暦年,113.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2000,2000,暦年,1094.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2001,2001,暦年,1096.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2002,2002,暦年,1098.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2003,2003,暦年,1099.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2004,2004,暦年,1101.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2005,2005,暦年,1103.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2006,2006,暦年,1092.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2007,2007,暦年,1081.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2008,2008,暦年,1071.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2009,2009,暦年,1060.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2010,2010,暦年,1049.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2011,2011,暦年,1040.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2012,2012,暦年,1031.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2013,2013,暦年,1022.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2014,2014,暦年,1013.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2015,2015,暦年,1004.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2016,2016,暦年,1003.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2017,2017,暦年,1002.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2018,2018,暦年,1001.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2019,2019,暦年,1000.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,総世帯数,（世帯）,北塩原村,2020,2020,暦年,999.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2000,2000,暦年,5.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2001,2001,暦年,5.9
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2002,2002,暦年,6.2
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2003,2003,暦年,6.5
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2004,2004,暦年,6.8
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2005,2005,暦年,7.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2006,2006,暦年,7.3
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2007,2007,暦年,7.5
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2008,2008,暦年,7.8
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2009,2009,暦年,8.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2010,2010,暦年,8.3
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2011,2011,暦年,8.8
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2012,2012,暦年,9.2
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2013,2013,暦年,9.7
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2014,2014,暦年,10.2
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2015,2015,暦年,10.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2016,2016,暦年,10.9
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2017,2017,暦年,11.1
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2018,2018,暦年,11.3
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2019,2019,暦年,11.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,福島県,2020,2020,暦年,11.8
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2000,2000,暦年,6.5
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2001,2001,暦年,6.8
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2002,2002,暦年,7.1
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2003,2003,暦年,7.3
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2004,2004,暦年,7.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2005,2005,暦年,7.9
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2006,2006,暦年,8.2
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2007,2007,暦年,8.4
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2008,2008,暦年,8.7
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2009,2009,暦年,9.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2010,2010,暦年,9.2
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2011,2011,暦年,9.6
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2012,2012,暦年,10.0
世帯　北塩原,A7-a_高齢独居世帯の割合_時系列 (2).xlsx,A7-a,時系列,高齢独居世帯の割合,（%）,全国,2013,2013,暦年,10.4
